"id_ubicacion","cant_votantes","cant_votos_positivos","cant_votos_negativos","porcentaje_participacion","id_candidatura","descripcion_candidatura","cant_votos"
"HN.5.1.1.254.4527_PRE",146,139,7,49,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4527_PRE",146,139,7,49,"7","PARTIDO LIBERTAD Y REFUNDACION",89
"HN.5.1.1.254.4527_PRE",146,139,7,49,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.254.4527_PRE",146,139,7,49,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4527_PRE",146,139,7,49,"BLC","Voto en BLANCO",3
"HN.5.1.1.254.4527_PRE",146,139,7,49,"NUL","Votos NULOS",7
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"1","PARTIDO LIBERAL DE HONDURAS",17
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"11","PARTIDO NUEVA RUTA DE HONDURAS",2
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"2","PARTIDO NACIONAL DE HONDURAS",40
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"7","PARTIDO LIBERTAD Y REFUNDACION",88
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"BLC","Voto en BLANCO",2
"HN.5.1.1.254.4528_PRE",155,149,6,51.6666,"NUL","Votos NULOS",6
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"1","PARTIDO LIBERAL DE HONDURAS",16
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"2","PARTIDO NACIONAL DE HONDURAS",30
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"7","PARTIDO LIBERTAD Y REFUNDACION",82
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"BLC","Voto en BLANCO",1
"HN.5.1.1.254.4531_PRE",137,130,7,45.6666,"NUL","Votos NULOS",7
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"1","PARTIDO LIBERAL DE HONDURAS",18
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"2","PARTIDO NACIONAL DE HONDURAS",25
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",1
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"7","PARTIDO LIBERTAD Y REFUNDACION",92
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"BLC","Voto en BLANCO",8
"HN.5.1.1.254.4532_PRE",157,146,11,52.3333,"NUL","Votos NULOS",11
"HN.5.1.1.254.4533_PRE",148,143,5,49,"1","PARTIDO LIBERAL DE HONDURAS",17
"HN.5.1.1.254.4533_PRE",148,143,5,49,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.254.4533_PRE",148,143,5,49,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"2","PARTIDO NACIONAL DE HONDURAS",29
"HN.5.1.1.254.4533_PRE",148,143,5,49,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.254.4533_PRE",148,143,5,49,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"7","PARTIDO LIBERTAD Y REFUNDACION",92
"HN.5.1.1.254.4533_PRE",148,143,5,49,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.254.4533_PRE",148,143,5,49,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4533_PRE",148,143,5,49,"BLC","Voto en BLANCO",2
"HN.5.1.1.254.4533_PRE",148,143,5,49,"NUL","Votos NULOS",5
"HN.5.1.1.254.4534_PRE",162,156,6,54,"1","PARTIDO LIBERAL DE HONDURAS",20
"HN.5.1.1.254.4534_PRE",162,156,6,54,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"2","PARTIDO NACIONAL DE HONDURAS",38
"HN.5.1.1.254.4534_PRE",162,156,6,54,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.254.4534_PRE",162,156,6,54,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"47","MILTON BENITEZ HONDURAS HUMANA",2
"HN.5.1.1.254.4534_PRE",162,156,6,54,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"7","PARTIDO LIBERTAD Y REFUNDACION",92
"HN.5.1.1.254.4534_PRE",162,156,6,54,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4534_PRE",162,156,6,54,"BLC","Voto en BLANCO",3
"HN.5.1.1.254.4534_PRE",162,156,6,54,"NUL","Votos NULOS",6
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"1","PARTIDO LIBERAL DE HONDURAS",12
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"2","PARTIDO NACIONAL DE HONDURAS",34
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",2
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"7","PARTIDO LIBERTAD Y REFUNDACION",104
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"BLC","Voto en BLANCO",0
"HN.5.1.1.254.4537_PRE",158,152,6,52.6666,"NUL","Votos NULOS",6
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"1","PARTIDO LIBERAL DE HONDURAS",15
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",2
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"2","PARTIDO NACIONAL DE HONDURAS",34
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"7","PARTIDO LIBERTAD Y REFUNDACION",109
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"BLC","Voto en BLANCO",2
"HN.5.1.1.254.4538_PRE",173,164,9,57.6666,"NUL","Votos NULOS",9
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"1","PARTIDO LIBERAL DE HONDURAS",14
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"14","PARTIDO TODOS SOMOS HONDURAS",2
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"2","PARTIDO NACIONAL DE HONDURAS",37
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"7","PARTIDO LIBERTAD Y REFUNDACION",85
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"BLC","Voto en BLANCO",1
"HN.5.1.1.254.4539_PRE",154,141,13,51.3333,"NUL","Votos NULOS",13
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"1","PARTIDO LIBERAL DE HONDURAS",20
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",1
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"2","PARTIDO NACIONAL DE HONDURAS",27
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",3
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"7","PARTIDO LIBERTAD Y REFUNDACION",97
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"BLC","Voto en BLANCO",2
"HN.5.1.1.254.4544_PRE",158,150,8,52.6666,"NUL","Votos NULOS",8
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"1","PARTIDO LIBERAL DE HONDURAS",13
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",1
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"2","PARTIDO NACIONAL DE HONDURAS",35
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"7","PARTIDO LIBERTAD Y REFUNDACION",80
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"BLC","Voto en BLANCO",3
"HN.5.1.1.254.4545_PRE",140,132,8,46.6666,"NUL","Votos NULOS",8
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"1","PARTIDO LIBERAL DE HONDURAS",10
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"2","PARTIDO NACIONAL DE HONDURAS",44
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"7","PARTIDO LIBERTAD Y REFUNDACION",92
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"BLC","Voto en BLANCO",2
"HN.5.1.1.296.4671_PRE",155,149,6,52.0134,"NUL","Votos NULOS",6
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"1","PARTIDO LIBERAL DE HONDURAS",13
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",1
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"2","PARTIDO NACIONAL DE HONDURAS",41
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",1
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"7","PARTIDO LIBERTAD Y REFUNDACION",90
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"BLC","Voto en BLANCO",1
"HN.5.1.1.296.4672_PRE",151,147,4,50.6711,"NUL","Votos NULOS",4
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"1","PARTIDO LIBERAL DE HONDURAS",30
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",1
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"14","PARTIDO TODOS SOMOS HONDURAS",2
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"2","PARTIDO NACIONAL DE HONDURAS",44
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"47","MILTON BENITEZ HONDURAS HUMANA",2
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"7","PARTIDO LIBERTAD Y REFUNDACION",112
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",2
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"BLC","Voto en BLANCO",3
"HN.5.1.1.67.3742_PRE",201,196,5,66.7774,"NUL","Votos NULOS",5
"HN.5.1.1.67.3744_PRE",202,193,9,67.1096,"1","PARTIDO LIBERAL DE HONDURAS",23
"HN.5.1.1.67.3744_PRE",202,193,9,67.1096,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.67.3744_PRE",202,193,9,67.1096,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.67.3744_PRE",202,193,9,67.1096,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",1
"HN.5.1.1.67.3744_PRE",202,193,9,67.1096,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.67.3744_PRE",202,193,9,67.1096,"2","PARTIDO NACIONAL DE HONDURAS",42
"HN.5.1.1.67.3744_PRE",202,193,9,67.1096,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
